account_id,customer_id,bank_name,account_type,ifsc_code,account_open_date,account_status,salary_account,average_balance,upi_linked
ACC10743,CUST10743,Bank of Baroda,Current,BARB003389,2015-07-03,Active,FALSE,47122.5,TRUE
ACC10744,CUST10744,ICICI Bank,Savings,ICIC002405,2023-04-18,Active,FALSE,217158.08,TRUE
ACC10745,CUST10745,Kotak Mahindra Bank,Savings,KKBK001225,2022-10-12,Active,FALSE,44035.03,TRUE
ACC10746,CUST10746,IndusInd Bank,Salary,INDB004424,2017-05-17,Active,TRUE,118467.05,TRUE
ACC10747,CUST10747,Bank of Baroda,Savings,BARB003315,2019-03-23,Active,FALSE,46768.67,TRUE
ACC10748,CUST10748,Kotak Mahindra Bank,Salary,KKBK004288,2018-01-16,Active,TRUE,148503.96,TRUE
ACC10749,CUST10749,Punjab National Bank,Savings,PUNB005445,2016-03-17,Active,FALSE,152247.81,TRUE
ACC10750,CUST10750,Axis Bank,Salary,UTIB007237,2022-12-16,Active,TRUE,19641.89,TRUE
ACC10751,CUST10751,IDFC FIRST Bank,Savings,IDFB002442,2017-03-25,Active,TRUE,226870.23,TRUE
ACC10752,CUST10752,Axis Bank,Savings,UTIB009673,2018-09-28,Active,FALSE,103258.94,TRUE
ACC10753,CUST10753,Canara Bank,Savings,CNRB006765,2022-01-04,Active,FALSE,214467.56,TRUE
ACC10754,CUST10754,State Bank of India,Current,SBIN005221,2015-05-01,Inactive,FALSE,141829.83,TRUE
ACC10755,CUST10755,IndusInd Bank,Savings,INDB007436,2015-12-26,Active,FALSE,55056.32,TRUE
ACC10756,CUST10756,Canara Bank,Current,CNRB004726,2017-09-11,Active,FALSE,50772.98,TRUE
ACC10757,CUST10757,YES Bank,Current,YESB006395,2021-01-29,Active,FALSE,88352.76,TRUE
ACC10758,CUST10758,Canara Bank,Savings,CNRB004314,2018-06-19,Active,FALSE,50810.53,TRUE
ACC10759,CUST10759,Punjab National Bank,Salary,PUNB003378,2016-10-09,Active,TRUE,80214.32,FALSE
ACC10760,CUST10760,HDFC Bank,Savings,HDFC004016,2016-08-19,Active,FALSE,133345.51,TRUE
ACC10761,CUST10761,Punjab National Bank,Savings,PUNB007737,2019-12-20,Active,FALSE,130923.05,TRUE
ACC10762,CUST10762,ICICI Bank,Savings,ICIC004079,2016-06-22,Active,FALSE,69865.71,TRUE
ACC10763,CUST10763,Kotak Mahindra Bank,Salary,KKBK004783,2017-08-09,Active,TRUE,37580.1,TRUE
ACC10764,CUST10764,Bank of Baroda,Salary,BARB003196,2021-10-12,Active,TRUE,309220.52,TRUE
ACC10765,CUST10765,Punjab National Bank,Current,PUNB009051,2016-07-17,Active,FALSE,42499.06,TRUE
ACC10766,CUST10766,State Bank of India,Current,SBIN005421,2017-06-30,Active,FALSE,51935.68,TRUE
ACC10767,CUST10767,HDFC Bank,Current,HDFC003901,2021-12-02,Active,FALSE,30142.49,TRUE
ACC10768,CUST10768,Axis Bank,Current,UTIB008005,2023-09-15,Active,FALSE,131326.55,TRUE
ACC10769,CUST10769,IndusInd Bank,Salary,INDB007457,2023-04-30,Active,TRUE,82644.11,TRUE
ACC10770,CUST10770,Union Bank of India,Salary,UBIN001630,2016-03-23,Active,TRUE,156160.91,TRUE
ACC10771,CUST10771,Axis Bank,Salary,UTIB009498,2019-06-09,Blocked,TRUE,33410.01,TRUE
ACC10772,CUST10772,Canara Bank,Savings,CNRB001807,2018-04-07,Active,FALSE,84511.95,TRUE
ACC10773,CUST10773,Kotak Mahindra Bank,Savings,KKBK008558,2019-09-27,Active,FALSE,153942.99,TRUE
ACC10774,CUST10774,ICICI Bank,Current,ICIC008595,2016-01-06,Active,TRUE,216375.32,FALSE
ACC10775,CUST10775,Union Bank of India,Savings,UBIN009952,2019-05-30,Active,TRUE,82442.88,TRUE
ACC10776,CUST10776,Union Bank of India,Current,UBIN004308,2016-01-05,Active,FALSE,57810.4,TRUE
ACC10777,CUST10777,ICICI Bank,Savings,ICIC003024,2016-04-12,Active,FALSE,30081.5,TRUE
ACC10778,CUST10778,Union Bank of India,Salary,UBIN009383,2016-10-16,Active,TRUE,153312.19,TRUE
ACC10779,CUST10779,IndusInd Bank,Savings,INDB003459,2016-08-15,Active,FALSE,108415.65,TRUE
ACC10780,CUST10780,Bank of Baroda,Savings,BARB005731,2016-04-26,Active,FALSE,15565.26,TRUE
ACC10781,CUST10781,State Bank of India,Current,SBIN008514,2020-08-04,Active,FALSE,8278.45,TRUE
ACC10782,CUST10782,Axis Bank,Salary,UTIB004553,2022-05-25,Active,TRUE,91105.37,TRUE
ACC10783,CUST10783,YES Bank,Savings,YESB001107,2021-02-19,Active,FALSE,179849.89,TRUE
ACC10784,CUST10784,ICICI Bank,Savings,ICIC003429,2022-04-29,Active,FALSE,17216.96,TRUE
ACC10785,CUST10785,YES Bank,Savings,YESB005889,2015-12-26,Active,FALSE,80895.98,TRUE
ACC10786,CUST10786,Canara Bank,Salary,CNRB005659,2022-05-31,Active,TRUE,131132.09,TRUE
ACC10787,CUST10787,ICICI Bank,Salary,ICIC008460,2019-01-15,Active,TRUE,58305.4,TRUE
ACC10788,CUST10788,IndusInd Bank,Savings,INDB007208,2023-07-04,Active,FALSE,59783.72,TRUE
ACC10789,CUST10789,ICICI Bank,Savings,ICIC002999,2018-09-10,Active,FALSE,84101.88,TRUE
ACC10790,CUST10790,YES Bank,Savings,YESB001953,2021-05-29,Active,FALSE,408162.67,TRUE
ACC10791,CUST10791,Union Bank of India,Current,UBIN005705,2021-10-29,Active,TRUE,139129.68,TRUE
ACC10792,CUST10792,ICICI Bank,Salary,ICIC009132,2023-03-06,Active,TRUE,154771.18,TRUE
ACC10793,CUST10793,YES Bank,Savings,YESB004812,2017-03-03,Active,FALSE,15823.83,TRUE
ACC10794,CUST10794,HDFC Bank,Salary,HDFC004396,2019-08-26,Active,TRUE,64986.42,TRUE
ACC10795,CUST10795,Canara Bank,Savings,CNRB004478,2022-03-08,Active,TRUE,240433.18,TRUE
ACC10796,CUST10796,IDFC FIRST Bank,Savings,IDFB006307,2016-04-11,Active,TRUE,149229.95,TRUE
ACC10797,CUST10797,State Bank of India,Savings,SBIN003877,2018-09-15,Active,FALSE,146308.29,TRUE
ACC10798,CUST10798,Bank of Baroda,Savings,BARB001582,2020-05-26,Active,FALSE,41688.47,TRUE
ACC10799,CUST10799,IndusInd Bank,Current,INDB008577,2023-04-30,Active,TRUE,141223.7,TRUE
ACC10800,CUST10800,IDFC FIRST Bank,Savings,IDFB009779,2017-05-03,Active,FALSE,29953.04,TRUE
ACC10801,CUST10801,IndusInd Bank,Savings,INDB002084,2018-02-22,Active,TRUE,135819.73,TRUE
ACC10802,CUST10802,ICICI Bank,Savings,ICIC007382,2021-09-03,Active,FALSE,131866.31,TRUE
ACC10803,CUST10803,Union Bank of India,Savings,UBIN001518,2019-08-23,Active,FALSE,106468.32,TRUE
ACC10804,CUST10804,Kotak Mahindra Bank,Salary,KKBK004541,2018-05-23,Active,TRUE,208899.88,TRUE
ACC10805,CUST10805,Axis Bank,Current,UTIB002517,2020-09-03,Active,FALSE,46113.06,TRUE
ACC10806,CUST10806,Axis Bank,Current,UTIB006572,2023-03-20,Active,FALSE,61424.52,TRUE
ACC10807,CUST10807,HDFC Bank,Savings,HDFC009456,2017-04-20,Active,TRUE,276463.14,TRUE
ACC10808,CUST10808,State Bank of India,Savings,SBIN006095,2022-09-15,Active,FALSE,123600.01,TRUE
ACC10809,CUST10809,State Bank of India,Salary,SBIN002689,2023-08-05,Active,TRUE,241138.6,TRUE
ACC10810,CUST10810,Kotak Mahindra Bank,Savings,KKBK004438,2017-04-01,Active,FALSE,22520.29,TRUE
ACC10811,CUST10811,Bank of Baroda,Savings,BARB002927,2016-09-03,Active,FALSE,19655.06,FALSE
ACC10812,CUST10812,IDFC FIRST Bank,Savings,IDFB009422,2017-04-26,Active,TRUE,77046.2,FALSE
ACC10813,CUST10813,Kotak Mahindra Bank,Savings,KKBK005011,2015-10-19,Active,FALSE,135999.73,TRUE
ACC10814,CUST10814,State Bank of India,Savings,SBIN008712,2016-03-09,Active,FALSE,14389.57,TRUE
ACC10815,CUST10815,Union Bank of India,Salary,UBIN008304,2018-12-27,Active,TRUE,294497.25,TRUE
ACC10816,CUST10816,Canara Bank,Savings,CNRB009740,2023-06-23,Active,TRUE,66602.49,TRUE
ACC10817,CUST10817,Union Bank of India,Savings,UBIN008672,2020-02-10,Active,FALSE,88580.23,TRUE
ACC10818,CUST10818,Bank of Baroda,Savings,BARB004796,2016-08-11,Active,FALSE,84145.94,TRUE
ACC10819,CUST10819,Punjab National Bank,Savings,PUNB004004,2023-11-05,Active,TRUE,179492.08,TRUE
ACC10820,CUST10820,HDFC Bank,Current,HDFC006758,2020-03-04,Active,FALSE,43316.05,TRUE
ACC10821,CUST10821,YES Bank,Salary,YESB003087,2016-02-26,Active,TRUE,205561.07,TRUE
ACC10822,CUST10822,IDFC FIRST Bank,Savings,IDFB002162,2020-12-22,Active,TRUE,114851.62,TRUE
ACC10823,CUST10823,ICICI Bank,Current,ICIC008903,2015-09-28,Active,FALSE,95849.5,TRUE
ACC10824,CUST10824,Punjab National Bank,Salary,PUNB006606,2022-10-14,Active,TRUE,281971.85,TRUE
ACC10825,CUST10825,Union Bank of India,Savings,UBIN008972,2021-08-22,Active,FALSE,52977.79,TRUE
ACC10826,CUST10826,Bank of Baroda,Savings,BARB003886,2019-07-21,Active,TRUE,217876.01,TRUE
ACC10827,CUST10827,Punjab National Bank,Current,PUNB006364,2022-03-26,Active,FALSE,8845.58,TRUE
ACC10828,CUST10828,YES Bank,Savings,YESB001003,2022-05-30,Active,TRUE,128479.39,TRUE
ACC10829,CUST10829,Axis Bank,Savings,UTIB004369,2018-05-12,Active,FALSE,107945.5,TRUE
ACC10830,CUST10830,Punjab National Bank,Savings,PUNB006640,2021-07-14,Active,FALSE,94012.47,TRUE
ACC10831,CUST10831,Kotak Mahindra Bank,Savings,KKBK002022,2021-02-26,Inactive,FALSE,10897.15,TRUE
ACC10832,CUST10832,IndusInd Bank,Savings,INDB002797,2015-05-08,Active,FALSE,89014.54,TRUE
ACC10833,CUST10833,Punjab National Bank,Current,PUNB007652,2019-11-18,Active,FALSE,52029.14,TRUE
ACC10834,CUST10834,Axis Bank,Savings,UTIB007301,2019-09-05,Active,FALSE,146658.09,TRUE
ACC10835,CUST10835,ICICI Bank,Savings,ICIC001190,2022-04-09,Active,FALSE,204318.87,TRUE
ACC10836,CUST10836,ICICI Bank,Savings,ICIC002387,2022-03-15,Active,FALSE,50366.07,TRUE
ACC10837,CUST10837,Union Bank of India,Salary,UBIN007974,2017-01-06,Active,TRUE,131747.32,TRUE
ACC10838,CUST10838,Punjab National Bank,Savings,PUNB006821,2017-01-31,Active,TRUE,181833.82,TRUE
ACC10839,CUST10839,Union Bank of India,Savings,UBIN009220,2019-08-10,Active,FALSE,43958.71,TRUE
ACC10840,CUST10840,State Bank of India,Savings,SBIN008917,2016-04-08,Active,FALSE,124969.75,TRUE
ACC10841,CUST10841,Union Bank of India,Savings,UBIN009624,2020-03-19,Active,FALSE,81951.78,TRUE
ACC10842,CUST10842,Axis Bank,Savings,UTIB008740,2022-09-02,Active,FALSE,70849.95,TRUE
ACC10843,CUST10843,IndusInd Bank,Savings,INDB009765,2020-04-04,Active,FALSE,137573.18,TRUE
ACC10844,CUST10844,IndusInd Bank,Savings,INDB007897,2023-12-14,Active,TRUE,209505.59,TRUE
ACC10845,CUST10845,Kotak Mahindra Bank,Savings,KKBK005267,2022-01-21,Active,FALSE,22287.92,TRUE
ACC10846,CUST10846,Kotak Mahindra Bank,Savings,KKBK001447,2020-06-08,Active,TRUE,192063.68,TRUE
ACC10847,CUST10847,ICICI Bank,Savings,ICIC005603,2017-11-18,Active,TRUE,74283.11,TRUE
ACC10848,CUST10848,ICICI Bank,Savings,ICIC008317,2016-12-19,Active,FALSE,99068.05,TRUE
ACC10849,CUST10849,State Bank of India,Savings,SBIN006617,2016-08-17,Active,FALSE,109856.85,TRUE
ACC10850,CUST10850,Punjab National Bank,Savings,PUNB007277,2022-05-30,Active,FALSE,106480.87,TRUE
ACC10851,CUST10851,Union Bank of India,Savings,UBIN006653,2022-03-15,Active,FALSE,26914.27,TRUE
ACC10852,CUST10852,Bank of Baroda,Current,BARB005937,2023-05-15,Inactive,FALSE,52385.81,TRUE
ACC10853,CUST10853,Punjab National Bank,Savings,PUNB008775,2016-08-17,Active,FALSE,25367.25,TRUE
ACC10854,CUST10854,Bank of Baroda,Savings,BARB007258,2020-12-11,Active,TRUE,247605.93,TRUE
ACC10855,CUST10855,Punjab National Bank,Savings,PUNB005466,2018-01-12,Active,FALSE,27037.37,TRUE
ACC10856,CUST10856,Punjab National Bank,Savings,PUNB008554,2023-03-27,Active,FALSE,41483.87,TRUE
ACC10857,CUST10857,Canara Bank,Savings,CNRB003947,2021-02-21,Active,FALSE,4906.86,TRUE
ACC10858,CUST10858,Punjab National Bank,Salary,PUNB002600,2016-03-01,Active,TRUE,54144.4,TRUE
ACC10859,CUST10859,Kotak Mahindra Bank,Savings,KKBK004163,2015-04-08,Active,TRUE,151885.8,TRUE
ACC10860,CUST10860,Axis Bank,Savings,UTIB002995,2015-12-20,Active,FALSE,34353.75,TRUE
ACC10861,CUST10861,Canara Bank,Savings,CNRB004027,2022-10-20,Active,FALSE,36035.97,TRUE
ACC10862,CUST10862,HDFC Bank,Savings,HDFC008429,2023-08-18,Active,FALSE,92534.73,TRUE
ACC10863,CUST10863,IndusInd Bank,Savings,INDB005216,2023-10-03,Active,FALSE,83602.17,TRUE
ACC10864,CUST10864,IndusInd Bank,Savings,INDB001984,2017-12-20,Active,TRUE,219785.62,TRUE
ACC10865,CUST10865,Punjab National Bank,Current,PUNB003923,2016-03-20,Active,FALSE,41397.95,TRUE
ACC10866,CUST10866,Canara Bank,Current,CNRB002740,2023-01-09,Active,FALSE,18108.41,TRUE
ACC10867,CUST10867,Union Bank of India,Current,UBIN005105,2015-03-18,Active,TRUE,264270.7,FALSE
ACC10868,CUST10868,Canara Bank,Savings,CNRB007397,2016-09-12,Active,FALSE,127791.05,TRUE
ACC10869,CUST10869,IDFC FIRST Bank,Current,IDFB009039,2019-11-22,Active,FALSE,67035.82,TRUE
ACC10870,CUST10870,HDFC Bank,Savings,HDFC009849,2015-01-14,Active,FALSE,93961.36,TRUE
ACC10871,CUST10871,HDFC Bank,Savings,HDFC009770,2018-09-27,Active,FALSE,35594.27,TRUE
ACC10872,CUST10872,Canara Bank,Savings,CNRB002485,2020-12-29,Active,FALSE,67327.75,TRUE
ACC10873,CUST10873,Kotak Mahindra Bank,Savings,KKBK004327,2021-03-21,Active,TRUE,93399.04,TRUE
ACC10874,CUST10874,HDFC Bank,Current,HDFC006886,2015-12-14,Active,FALSE,50195.67,TRUE
ACC10875,CUST10875,State Bank of India,Savings,SBIN004163,2023-01-27,Blocked,TRUE,112716.1,TRUE
ACC10876,CUST10876,Canara Bank,Current,CNRB006041,2020-12-27,Inactive,FALSE,186617.05,TRUE
ACC10877,CUST10877,IndusInd Bank,Savings,INDB001918,2023-11-01,Active,FALSE,55118.07,TRUE
ACC10878,CUST10878,Canara Bank,Current,CNRB009570,2022-08-09,Active,TRUE,138910.97,TRUE
ACC10879,CUST10879,HDFC Bank,Savings,HDFC001604,2020-06-25,Active,TRUE,378806.34,TRUE
ACC10880,CUST10880,Union Bank of India,Savings,UBIN003138,2016-12-06,Active,FALSE,83067.91,TRUE
ACC10881,CUST10881,HDFC Bank,Salary,HDFC008474,2016-11-30,Active,TRUE,18420.25,TRUE
ACC10882,CUST10882,HDFC Bank,Salary,HDFC009145,2023-12-18,Active,TRUE,20831.02,TRUE
ACC10883,CUST10883,IndusInd Bank,Savings,INDB007586,2016-05-09,Inactive,FALSE,67507.47,TRUE
ACC10884,CUST10884,Axis Bank,Salary,UTIB001746,2016-12-11,Active,TRUE,21964.34,TRUE
ACC10885,CUST10885,Punjab National Bank,Savings,PUNB003753,2021-03-16,Active,TRUE,270294.32,TRUE
ACC10886,CUST10886,Canara Bank,Savings,CNRB007162,2015-03-06,Active,FALSE,8374.69,TRUE
ACC10887,CUST10887,HDFC Bank,Current,HDFC005648,2022-10-11,Active,FALSE,133323.97,TRUE
ACC10888,CUST10888,Canara Bank,Salary,CNRB005439,2020-01-19,Active,TRUE,234433.96,TRUE
ACC10889,CUST10889,State Bank of India,Current,SBIN003949,2021-11-11,Inactive,FALSE,211722.06,TRUE
ACC10890,CUST10890,State Bank of India,Savings,SBIN004860,2016-04-26,Blocked,FALSE,156217.47,TRUE
ACC10891,CUST10891,IDFC FIRST Bank,Savings,IDFB009315,2020-03-16,Active,FALSE,101213.57,TRUE
ACC10892,CUST10892,Axis Bank,Savings,UTIB002846,2022-09-07,Active,FALSE,128670.0,TRUE
ACC10893,CUST10893,ICICI Bank,Savings,ICIC001706,2022-03-26,Active,FALSE,39798.18,TRUE
ACC10894,CUST10894,YES Bank,Savings,YESB008424,2016-03-03,Active,FALSE,92897.35,TRUE
ACC10895,CUST10895,State Bank of India,Salary,SBIN008947,2016-04-20,Active,TRUE,50015.57,TRUE
ACC10896,CUST10896,YES Bank,Current,YESB006340,2017-03-25,Active,FALSE,78233.28,TRUE
ACC10897,CUST10897,Axis Bank,Savings,UTIB002606,2023-04-10,Active,TRUE,215937.24,TRUE
ACC10898,CUST10898,YES Bank,Savings,YESB008936,2019-11-21,Active,FALSE,176475.06,TRUE
ACC10899,CUST10899,ICICI Bank,Savings,ICIC008499,2022-02-01,Active,TRUE,263971.64,TRUE
ACC10900,CUST10900,YES Bank,Savings,YESB001977,2016-07-13,Active,FALSE,78747.23,TRUE
ACC10901,CUST10901,IndusInd Bank,Savings,INDB004602,2021-10-08,Active,FALSE,254511.27,TRUE
ACC10902,CUST10902,YES Bank,Savings,YESB004763,2019-08-14,Active,TRUE,341640.34,TRUE
ACC10903,CUST10903,Bank of Baroda,Savings,BARB005573,2023-03-10,Active,FALSE,111323.34,TRUE
ACC10904,CUST10904,Punjab National Bank,Salary,PUNB004643,2016-09-02,Active,TRUE,195225.95,TRUE
ACC10905,CUST10905,State Bank of India,Current,SBIN001656,2023-03-24,Active,TRUE,99979.48,TRUE
ACC10906,CUST10906,Union Bank of India,Current,UBIN002605,2020-07-21,Active,TRUE,23103.24,TRUE
ACC10907,CUST10907,Axis Bank,Savings,UTIB003174,2018-04-26,Active,FALSE,96157.75,TRUE
ACC10908,CUST10908,Canara Bank,Savings,CNRB005994,2022-11-20,Active,TRUE,128978.89,FALSE
ACC10909,CUST10909,Bank of Baroda,Current,BARB003271,2017-01-27,Active,TRUE,91965.95,TRUE
ACC10910,CUST10910,Canara Bank,Current,CNRB002158,2022-09-30,Active,FALSE,7891.36,TRUE
ACC10911,CUST10911,Kotak Mahindra Bank,Salary,KKBK009887,2023-11-29,Active,TRUE,90918.89,TRUE
ACC10912,CUST10912,IndusInd Bank,Salary,INDB001898,2022-07-26,Active,TRUE,31155.02,TRUE
ACC10913,CUST10913,Bank of Baroda,Savings,BARB001669,2019-02-09,Active,FALSE,54291.37,TRUE
ACC10914,CUST10914,Union Bank of India,Savings,UBIN004354,2018-10-03,Active,FALSE,12604.31,TRUE
ACC10915,CUST10915,YES Bank,Savings,YESB004437,2018-08-05,Active,FALSE,47377.35,TRUE
ACC10916,CUST10916,Kotak Mahindra Bank,Savings,KKBK001892,2019-03-08,Active,FALSE,89084.45,TRUE
ACC10917,CUST10917,HDFC Bank,Salary,HDFC008703,2022-08-10,Active,TRUE,162090.44,TRUE
ACC10918,CUST10918,IndusInd Bank,Savings,INDB002075,2020-02-19,Active,FALSE,30228.59,TRUE
ACC10919,CUST10919,HDFC Bank,Savings,HDFC002791,2018-02-04,Active,FALSE,14695.61,TRUE
ACC10920,CUST10920,Axis Bank,Savings,UTIB009530,2018-04-15,Active,FALSE,37255.36,FALSE
ACC10921,CUST10921,Bank of Baroda,Current,BARB006680,2019-12-24,Active,FALSE,17884.05,TRUE
ACC10922,CUST10922,State Bank of India,Salary,SBIN004806,2022-03-25,Active,TRUE,120503.87,TRUE
ACC10923,CUST10923,IndusInd Bank,Salary,INDB008965,2022-06-20,Active,TRUE,155693.47,TRUE
ACC10924,CUST10924,Kotak Mahindra Bank,Savings,KKBK003161,2016-12-04,Active,FALSE,26668.26,TRUE
ACC10925,CUST10925,Kotak Mahindra Bank,Savings,KKBK001775,2018-12-17,Active,FALSE,141115.14,TRUE
ACC10926,CUST10926,ICICI Bank,Savings,ICIC009770,2017-01-16,Inactive,FALSE,131377.9,TRUE
ACC10927,CUST10927,Canara Bank,Savings,CNRB003514,2017-09-01,Active,FALSE,140942.99,TRUE
ACC10928,CUST10928,Bank of Baroda,Savings,BARB005266,2017-01-25,Active,FALSE,210175.15,FALSE
ACC10929,CUST10929,ICICI Bank,Current,ICIC007109,2021-01-20,Inactive,TRUE,37537.86,TRUE
ACC10930,CUST10930,Bank of Baroda,Current,BARB003381,2018-08-04,Active,FALSE,153201.62,TRUE
ACC10931,CUST10931,IDFC FIRST Bank,Savings,IDFB006427,2020-04-25,Active,FALSE,127602.67,TRUE
ACC10932,CUST10932,YES Bank,Salary,YESB003409,2023-03-04,Active,TRUE,31722.65,TRUE
ACC10933,CUST10933,Union Bank of India,Savings,UBIN008847,2016-07-25,Active,TRUE,23709.12,TRUE
ACC10934,CUST10934,Axis Bank,Savings,UTIB008306,2016-01-14,Active,FALSE,48072.92,TRUE
ACC10935,CUST10935,Kotak Mahindra Bank,Savings,KKBK004206,2015-12-09,Active,TRUE,173877.93,TRUE
ACC10936,CUST10936,IDFC FIRST Bank,Savings,IDFB007462,2020-07-01,Active,FALSE,65969.35,FALSE
ACC10937,CUST10937,Canara Bank,Current,CNRB006915,2016-08-28,Active,TRUE,122844.83,TRUE
ACC10938,CUST10938,IndusInd Bank,Savings,INDB006756,2019-12-31,Active,TRUE,205072.2,TRUE
ACC10939,CUST10939,Punjab National Bank,Savings,PUNB008249,2016-11-01,Active,FALSE,93641.74,TRUE
ACC10940,CUST10940,Punjab National Bank,Salary,PUNB003286,2021-09-15,Active,TRUE,140394.13,TRUE
ACC10941,CUST10941,IDFC FIRST Bank,Savings,IDFB006495,2021-08-16,Active,FALSE,26528.07,TRUE
ACC10942,CUST10942,Kotak Mahindra Bank,Savings,KKBK007791,2021-03-26,Active,FALSE,58226.64,TRUE
ACC10943,CUST10943,Axis Bank,Current,UTIB004047,2018-03-31,Active,FALSE,16970.67,TRUE
ACC10944,CUST10944,YES Bank,Current,YESB005979,2021-04-09,Active,FALSE,22915.46,TRUE
ACC10945,CUST10945,ICICI Bank,Savings,ICIC005303,2022-03-08,Active,FALSE,73391.34,TRUE
ACC10946,CUST10946,Kotak Mahindra Bank,Savings,KKBK007834,2020-07-07,Active,FALSE,25025.04,TRUE
ACC10947,CUST10947,Bank of Baroda,Salary,BARB002093,2023-05-12,Active,TRUE,116684.74,TRUE
ACC10948,CUST10948,Kotak Mahindra Bank,Savings,KKBK008799,2019-03-09,Active,TRUE,172781.53,TRUE
ACC10949,CUST10949,State Bank of India,Savings,SBIN003394,2020-03-03,Active,TRUE,64984.48,TRUE
ACC10950,CUST10950,Punjab National Bank,Savings,PUNB006832,2018-04-02,Active,FALSE,111369.87,TRUE
ACC10951,CUST10951,Axis Bank,Savings,UTIB004002,2021-09-18,Active,FALSE,97914.21,TRUE
ACC10952,CUST10952,Canara Bank,Savings,CNRB005932,2022-09-08,Active,TRUE,125634.06,TRUE
ACC10953,CUST10953,ICICI Bank,Savings,ICIC001211,2020-10-23,Active,FALSE,86557.74,TRUE
ACC10954,CUST10954,ICICI Bank,Savings,ICIC002678,2016-09-25,Active,FALSE,130285.56,TRUE
ACC10955,CUST10955,IDFC FIRST Bank,Salary,IDFB009612,2022-12-28,Active,TRUE,170011.35,TRUE
ACC10956,CUST10956,Bank of Baroda,Savings,BARB002251,2016-06-21,Active,TRUE,66148.79,TRUE
ACC10957,CUST10957,Bank of Baroda,Savings,BARB009570,2016-12-06,Active,FALSE,7252.56,TRUE
ACC10958,CUST10958,Axis Bank,Savings,UTIB003108,2022-09-19,Active,FALSE,27693.5,TRUE
ACC10959,CUST10959,HDFC Bank,Savings,HDFC007960,2015-11-15,Active,FALSE,30518.66,TRUE
ACC10960,CUST10960,Axis Bank,Savings,UTIB002766,2023-11-23,Active,FALSE,41765.11,TRUE
ACC10961,CUST10961,Kotak Mahindra Bank,Savings,KKBK001709,2018-05-20,Active,FALSE,128941.64,TRUE
ACC10962,CUST10962,YES Bank,Salary,YESB004365,2017-03-30,Active,TRUE,40609.87,TRUE
ACC10963,CUST10963,Union Bank of India,Salary,UBIN005544,2018-11-25,Active,TRUE,147267.43,TRUE
ACC10964,CUST10964,YES Bank,Salary,YESB004962,2021-05-24,Active,TRUE,182667.3,TRUE
ACC10965,CUST10965,IDFC FIRST Bank,Savings,IDFB004555,2018-02-28,Active,FALSE,62395.72,TRUE
ACC10966,CUST10966,Union Bank of India,Savings,UBIN002616,2020-08-27,Active,FALSE,83678.12,TRUE
ACC10967,CUST10967,ICICI Bank,Savings,ICIC008203,2017-01-10,Active,FALSE,120405.73,TRUE
ACC10968,CUST10968,IDFC FIRST Bank,Current,IDFB004728,2016-04-07,Active,FALSE,40476.6,TRUE
ACC10969,CUST10969,IDFC FIRST Bank,Current,IDFB003226,2023-07-20,Active,TRUE,140985.2,TRUE
ACC10970,CUST10970,Bank of Baroda,Current,BARB002895,2018-03-07,Active,FALSE,79672.74,TRUE
ACC10971,CUST10971,Bank of Baroda,Salary,BARB004700,2019-07-27,Active,TRUE,176155.87,TRUE
ACC10972,CUST10972,HDFC Bank,Savings,HDFC008793,2017-01-04,Active,FALSE,160521.21,TRUE
ACC10973,CUST10973,IDFC FIRST Bank,Savings,IDFB002392,2016-08-10,Active,FALSE,88344.16,FALSE
ACC10974,CUST10974,Union Bank of India,Savings,UBIN003764,2019-01-29,Inactive,TRUE,113499.54,FALSE
ACC10975,CUST10975,HDFC Bank,Current,HDFC004815,2023-02-18,Active,FALSE,191202.21,TRUE
ACC10976,CUST10976,Canara Bank,Savings,CNRB007557,2020-05-02,Active,FALSE,188574.05,TRUE
ACC10977,CUST10977,ICICI Bank,Savings,ICIC008448,2016-05-15,Active,FALSE,31206.06,TRUE
ACC10978,CUST10978,ICICI Bank,Savings,ICIC001486,2023-04-11,Active,TRUE,171661.09,FALSE
ACC10979,CUST10979,Punjab National Bank,Savings,PUNB006356,2018-05-25,Active,FALSE,29805.11,TRUE
ACC10980,CUST10980,IDFC FIRST Bank,Current,IDFB009064,2017-04-07,Active,FALSE,89930.65,TRUE
ACC10981,CUST10981,IDFC FIRST Bank,Salary,IDFB006629,2021-02-16,Active,TRUE,78223.6,FALSE
ACC10982,CUST10982,HDFC Bank,Current,HDFC007285,2018-07-12,Active,TRUE,34041.45,TRUE
ACC10983,CUST10983,Canara Bank,Savings,CNRB005965,2020-07-06,Active,FALSE,44195.61,TRUE
ACC10984,CUST10984,HDFC Bank,Salary,HDFC009037,2022-09-08,Active,TRUE,148782.05,TRUE
ACC10985,CUST10985,ICICI Bank,Savings,ICIC009301,2019-05-23,Active,TRUE,110153.54,TRUE
ACC10986,CUST10986,Kotak Mahindra Bank,Savings,KKBK006250,2015-04-26,Active,FALSE,26278.65,TRUE
ACC10987,CUST10987,Union Bank of India,Savings,UBIN001440,2019-04-08,Active,FALSE,49156.02,TRUE
ACC10988,CUST10988,IndusInd Bank,Savings,INDB001924,2017-10-11,Active,FALSE,53896.82,TRUE
ACC10989,CUST10989,Union Bank of India,Savings,UBIN002073,2016-04-13,Active,FALSE,8169.26,TRUE
